id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion,direccion_completa,Latitud,Longitud
23,S1,5800000.0,5800000.0,290698,2024-11-05,"Amplia Casa de 8 Recámaras en Parque de Poblamiento, Pachuca de Soto, Hidalgo.",180,377,32222.222222222223,15384.615384615385,2023-12-10,241,8,2024-08-11,Casa,Venta,4,7,4,0,4.0,No,,parque de poblamiento,pachuca de soto,hidalgo,parque de poblamiento,42032.0,"Parque de Poblamiento, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-6f95bd604ab2-43fb-921e8014-992c-48e8,"""CASA EN VENTA de 3 pisos en el Fraccionamiento Parque de Poblamiento, ideal para negocio (escuela o casa para estudiantes) a 10 minutos del centro de la ciudad de Pachuca.Precio de venta: $5,800,000.00 MXN.Superficie de terreno: 180 m2Superficie de construcción: 377 m2Informes y citas:Ver teléfono Whatsapp y WhatsApp (vía llamada o whatsapp)Visita nuestra página en facebook:ContactarPLANTA BAJA:*Cochera para 4 automóviles.*Sala*Comedor*Cocina (con cocineta)*Terraza*Recamara y baño completo con tina.PRIMER PISO:*Recamara principal con sala, vestidor y baño.*2 recamaras junior con baño compartido*Sala de T.V.*TerrazaSEGUNDO PISO:*3 recamaras junior*1 baño completo*Cuarto de servicio con baño*Cuarto de lavado*TerrazaAMENIDADES:*Cisterna de 5,000 lts.*Calentador solar*Portón eléctrico*Acabados en palladium*Acabados en marmol*Pisos porcelanato*Cerca de escuelas, hospitales y avenidas principales.""","parque de poblamiento, pachuca de soto, hidalgo, México",20.1230288,-98.7708018
24,E3,840000.0,840000.0,42101,2024-11-05,Se vende Departamento,47,54,17872.340425531915,15555.555555555557,2024-05-20,82,2,2024-08-11,Departamento,Venta,1,2,1,0,1.0,No,,maestranza,pachuca de soto,hidalgo,maestranza,42060.0,"Maestranza, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-636eee30317e-3399-6310f979-96a1-2028,"💎VENTA DE DEPARTAMENTO 💎✨$ 840,000 ✨📍Colonia maestranza República de PerúDepartamento en el centro de la ciudad de Pachuca, cerca de colegios, bancos, plazas comerciales,  a solo a 5 cuadras de plaza Juárez y a una hora de CDMX 47m2 terreno 54m2 construcción 💎Departamento completamente Remodelado 🏙️💕2 habitaciones SalaComedorCocina equipada Baño1 cajón de estacionamientoDepartamento en tercer nivel INFORMES Y CITAS 👇🏻📲Ver teléfono Whatsapp","maestranza, pachuca de soto, hidalgo, México",20.1200902,-98.7442248
25,D2,1470000.0,1470000.0,73677,2024-11-05,"DEPARTAMENTO NUEVO EN VENTA, VALLE DEL SOL, PACHUCA, HGO.",66,66,22272.727272727272,22272.727272727272,2023-10-25,287,9,2024-08-11,Departamento,Venta,1,2,1,0,1.0,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-cefbba07fa1c-b786-a7cdea96-9fb0-331d,"TRES TORRES CON UN TOTAL DE 48 DPTOS. 1900 M. DE AREAS VERDES, CONTROL DE SEGURIDAD, AREA COMERCIAL.DEPARTAMENTOS EN PREVENTA PARA ENTREGA EN EL AÑO 2024. DESDE 66M2., 2 RECAMARAS, UN BAÑO CON OPCIÓN A UN SEGUNDO BAÑO, SALA, COMEDOR, COCINA, BALCON, PATIO DE SERVICIO, SE ENTREGAN CON COCINA EQUIPADA,  CLOSETS Y MUEBLES DE BAÑOHORARIO DE ATENCIÓN DE LUNES A VIERNES DE 9:00 AM A 5:30 PM.   SABADO DE 9.:00AM  A 4:00PM.  DOMINGO DE 10.00 A 2.00PM. EL HORARIO DE ATENCIÓN ES CONSIDERANDO PREVIA CITA.NUM DE CONTACTO PARA AGENDAR.  Ver teléfono Whatsapp NUM DE CONTACTO Y CORREO ELECTRONICO PARA ACLARACIONES Y DUDAS: WhatsApp,  Contactar","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
26,D1,1189000.0,1189000.0,59593,2024-11-05,"Tu Casa en Pachuca 3 Recamarás Amplio Jardín, Fracc. Privado, Entrega Inmediata",90,90,13211.111111111111,13211.111111111111,2024-05-09,92,3,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-ac01e82931d5-1173-18f5e71-9c1e-75c9,"Fraccionamiento de diseño integral que permite a tu familia disfrutar de un ambiente seguro, cómodo, con actividades de esparcimiento físico y social. Control de acceso y cámaras de vigilancia 24/7, canchas deportivas, parques temáticos, Dog Park, zonas comerciales perfectamente establecidas y sistema de organización vecinal.* Sala* Comedor* Cocina* Baño* Patio de servicio* Jardín amplio* 3 Recámaras* EstacionamientoTenemos visitas guiadas desde distintos puntos estratégicos para que vengas a conocer tu nuevo hogar.Aceptamos todos los créditos !!","la moraleja, pachuca de soto, hidalgo, México",20.1028832,-98.7574485
27,E3,850000.0,850000.0,42602,2024-11-05,Casa - Palestina,90,90,9444.444444444443,9444.444444444443,2023-11-28,254,8,2024-08-11,Casa,Venta,1,2,1,0,1.0,No,,villa aquiles serdan,pachuca de soto,hidalgo,aquiles serdan,42034.0,"Villa Aquiles Serdán, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-fa8a0629f4be-6ce0-9f3f0552-a950-3bfa,"CASAS NUEVAS.  DOS RECAMARAS,  UN BAÑO, SALA COMEDOR, COCINA, PATIO DE SERVICIO. ESTACIONAMIENTO UN AUTO.","aquiles serdan, pachuca de soto, hidalgo, México",20.1176213,-98.7572927
28,E2,723000.0,723000.0,36237,2024-11-05,"CIRCUITO DEL TOPACIO  FRACC. PASEOS DE LA PLATA,  PACHUCA, HIDALGO",90,90,8033.333333333333,8033.333333333333,2024-03-07,154,5,2024-08-11,Casa,Venta,1,3,2,1,2.5,No,,santa matilde,pachuca de soto,hidalgo,santa matilde,42119.0,"Santa Matilde, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-6d8f3195cffa-e797-eb85a298-995f-49f0,"CASA DE 2 NIVELES UBICADA AL SUR DE LA CIUDAD DE PACHUCA, HGO, DENTRO DEL FRACCIONAMIENTO PASEOS DE LA PLATA, PERTENECIENTE A LA COLONIA SAN ANTONIO, CUENTA CON AREAS VERDES, SEGURIDAD 24/7.NO SE ACEPTAN CRÉDITOS, SOLO RECURSOS PROPIOS.","santa matilde, pachuca de soto, hidalgo, México",20.0346268,-98.7975721
29,D2,1460000.0,1460000.0,73176,2024-11-05,"🏡 Residencial con todas las amenidades que necesitas dentro del fraccionamiento, Oxxo a escasos minutos.",99,99,14747.474747474747,14747.474747474747,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,valle dorado,pachuca de soto,hidalgo,valle dorado,42083.0,"Valle Dorado, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-588fa34b5b49-4c6-19157cc-9c30-7e23,"🏡 EL DORADO RESIDENCIAL - A metros de nuevo Oxxo.- Espacios amplios y Roof Garden.$1,460,000.📐99m2 de terreno.➡️ 3 Niveles. ➡️ 3 Recamaras. ➡️ 2.5 Baños.➡️ Sala-Comedor.➡️ Cocina.➡️ Patio de servicio.➡️ Jardín.➡️ Roof Garden. Amenidades:- ⚽ Cancha de futbol. - Juegos infantiles. - Filtro de seguridad.- Pet park.- Fraccionamiento cerrado con vigilancia 24/7. 👮ACEPTAMOS:- Créditos.- Contados.","valle dorado, pachuca de soto, hidalgo, México",20.0642362,-98.7720845
30,E3,980000.0,980000.0,49118,2024-11-05,CASA EN VENTA EN PITAHAYAS,100,100,9800.0,9800.0,2024-02-12,180,5,2024-08-11,Casa,Venta,1,2,1,0,1.0,No,,pitahayas,pachuca de soto,hidalgo,pitahayas,42082.0,"Pitahayas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-eaeaae8023bb-3685-891d4aa9-bae9-4b73,Casa en venta en Pitahayas. La casa cuenta con:- 2 recámaras- Cocina- Baño- Sala- Comedor- Patio trasero- Estacionamiento para un auto Se aceptan todos los créditos.,"pitahayas, pachuca de soto, hidalgo, México",20.06417,-98.80972
31,C1,1873000.0,1873000.0,93875,2024-11-05,"Casa en VENTA en Fracc Real Madeira, Pachuca de Soto",105,105,17838.095238095237,17838.095238095237,2024-02-09,182,6,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,santiago tlapacoya,pachuca de soto,hidalgo,santiago tlapacoya centro,42110.0,"Santiago Tlapacoya, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-281254644ba2-7764-191546c-bff7-7c03,Características del conjunto                    GimnasioPiscinaParqueadero visitantePorteriaSalon comunalZona lavanderiaZona ninosConjunto cerrado,"santiago tlapacoya centro, pachuca de soto, hidalgo, México",20.1012814,-98.8342974
32,D1,1018000.0,1018000.0,51022,2024-11-05,VENTA DE CASA EN PACHUCA HIDALGO,105,105,9695.238095238095,9695.238095238095,2024-07-26,16,0,2024-08-11,Casa,Venta,1,3,1,1,1.5,No,,ex hacienda las torres,pachuca de soto,hidalgo,ex-hacienda de las torres,42119.0,"Ex Hacienda las Torres, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-48f4f6b7f1a5-ab8b-190f088-ad4e-7387,"Ubicada sobre Blvd. Las Torres y a espaldas de la nueva plaza explanada Pachuca, la cual cuenta con un Chedraui, un cine, pista de hielo, restaurantes, bancos y tiendas de ocio. A 20 min del centro histórico de la ciudad y a 1 hr 10 min de la CDMX.¡EL MEJOR MOMENTO, SIEMPRE SERÁ AHORA!¡Excelente oportunidad! Pago de contado en 2 exhibiciones, solo se aceptan recursos propios, ¡haz crecer tu patrimonio... ¡Es tu oportunidad!Precio por debajo del valor comercial.¡entrega garantizada!Fotografías de referenciaasesoría sin costo adicional en nuestro corporativo.","ex-hacienda de las torres, pachuca de soto, hidalgo, México",20.077085236149,-98.711075799343
33,C2,2157000.0,2157000.0,108109,2024-11-05,Casa en VENTA en Pachuca de Soto,109,109,19788.99082568808,19788.99082568808,2024-08-01,10,0,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8c98e2db5bb-3c42-1910c6e-962b-784a,Características del conjunto                    GimnasioPiscinaSalon comunalZona ninosConjunto cerrado,"real de minas, pachuca de soto, hidalgo, México",20.1165663,-98.7341405
34,C2,2157000.0,2157000.0,108109,2024-11-05,Casa en VENTA en Pachuca de Soto,109,109,19788.99082568808,19788.99082568808,2024-08-01,10,0,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,real de minas,pachuca de soto,hidalgo,real de minas,42090.0,"Real de Minas, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8c98e2db5bb-3c42-1910c6e-962b-784a,Características del conjunto                    GimnasioPiscinaSalon comunalZona ninosConjunto cerrado,"real de minas, pachuca de soto, hidalgo, México",20.1165663,-98.7341405
35,D1,1170000.0,1170000.0,58641,2024-11-05,CASA EN VENTA BOSQUES DEL PEÑAR,120,120,9750.0,9750.0,2024-03-19,143,4,2024-08-11,Casa En Fraccionamiento,Venta,1,2,1,0,1.0,No,,bosques del penar,pachuca de soto,hidalgo,bosques del penar,42094.0,"Bosques Del Peñar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-e4c07fe23b91-d476-6d8f2866-8f93-4391,"¡Tu hogar en el corazón de Bosques del Peñar te espera!Bienvenido a esta encantadora casa ubicada en el fraccionamiento Bosques del Peñar, donde la tranquilidad, la seguridad y la comodidad se combinan para ofrecerte la vida que siempre has soñado. Situada en una privada con reja a control remoto, esta propiedad es perfecta para aquellos que valoran la privacidad y la tranquilidad de un entorno exclusivo.Con dos recámaras espaciosas, una sala acogedora, un comedor luminoso y una cocina funcional, esta casa ofrece todo lo que necesitas para vivir cómodamente. Además, cuenta con un patio de servicio donde podrás realizar tus labores domésticas con facilidad.Esta casa está equipada con un baño completo, una cochera para dos coches y protecciones en todas las ventanas y puertas, brindándote la seguridad y la tranquilidad que necesitas en tu hogar. Además, cuenta con una cisterna para garantizar un suministro constante de agua y portones de hierro que añaden un toque de elegancia y seguridad a la propiedad.Situada en el corazón de Bosques del Peñar, esta casa te ofrece fácil acceso a servicios, comercios y áreas de recreación, proporcionándote una vida cómoda y conveniente para toda la familia. Además, el fraccionamiento cuenta con áreas verdes y espacios de esparcimiento donde podrás disfrutar de momentos de diversión y relax.Esta casa en Bosques del Peñar es mucho más que un simple lugar para vivir, es el hogar que siempre has deseado. ¡No pierdas la oportunidad de hacerla tuya y comenzar una nueva vida llena de comodidad, seguridad y tranquilidad en este encantador fraccionamiento!","bosques del penar, pachuca de soto, hidalgo, México",20.0923953,-98.7374297
36,S2,7000000.0,7000000.0,350842,2024-11-05,"Se RENTA o VENDE Departamento en Zona Plateada, Vía Dorada Pachuca",126,126,55555.55555555556,55555.55555555556,2024-05-25,77,2,2024-08-11,Departamento,Venta,1,3,3,0,3.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-435a2d0c86e8-f803-18fadd2-998a-72b8,"Se VENDE O RENTA ,departamento en Vía Dorada, zona Plateada Pachuca Hidalgo 126 m2 de construcción 🪞estancia 🛋Sala 🫕Cocina 🌮Comedor 📦Bodega 🚽1/2 baño de visitas 1recamara con closet 1 recámara con closet y baño completo 3 er recámara principal con vestidor y baño completo 🪣área de servicio 🚗2 cajones de estacionamiento Con Amenidades 🛎recepción 🛗elevadores gym chanchas 🎭cine 📂sala de juntas 👶ludoteca 🎂Salón de fiestas ☀Terrazas 🥩Asadores ‍♀alberca 🧖‍♀sauna 🚨🚨agenda tu cita en el siguiente enlace whats app 🚨🚨 Contactar #ventasyrentaspachuca #rentasyventaspachuca #micasaenpachuca #caliinmobiliaria","el tezontle, pachuca de soto, hidalgo, México",20.1002757,-98.7784544
37,,2000000.0,2000000.0,100241,2024-11-05,Casa - Fraccionamiento Bosques del Peñar,140,140,14285.714285714286,14285.714285714286,2023-03-29,498,16,2024-08-11,Casa,Venta,1,3,2,0,2.0,No,,bosques del penar,pachuca de soto,hidalgo,bosques del penar,42094.0,"Bosques Del Peñar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-f2071799b830-651b-ac7d9dc0-972e-3232,"Casa 2 nivelesSalaComedorCocina ampliaPatio trasero 2 baños completos1 estudioGarage para 2 autos/Jardín3 recamaras amplias con espacios para closets1 cuarto chico de planchadoTanque estacionarioEL PRECIO DE VENTA ES SIN AMUEBLAREL PRECIO ES MAS GASTOS DE ESCRITURACIÓN.SE ACEPTAN CREDITOS BANCARIOS, INFONAVIT, FOVISSSTE.HORARIO DE ATENCIÓN DE LUNES A VIERNES DE 9:00 AM A 5:30 PM.   SABADO DE 9.:00AM  A 4:00PM.  DOMINGO DE 10.00 A 2.00PM. EL HORARIO DE ATENCIÓN ES CONSIDERANDO PREVIA CITA.NUM DE CONTACTO PARA AGENDAR.  Ver teléfono Whatsapp NUM DE CONTACTO Y CORREO ELECTRONICO PARA ACLARACIONES Y DUDAS: WhatsApp,  Contactar","bosques del penar, pachuca de soto, hidalgo, México",20.0923953,-98.7374297
38,B3,3200000.0,3200000.0,160385,2024-11-05,CASA EN VENTA GEMA RESIDENCIAL,141,141,22695.03546099291,22695.03546099291,2024-02-27,165,5,2024-08-11,Casa En Fraccionamiento,Venta,1,3,2,1,2.5,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9ea6bdaa2050-8a5f-8f30141c-ac93-4e0a,"Se encuentra ubicada en una de las zonas residenciales de Pachuca por excelencia.  Contarás con todos los servicios necesarios para ti y tu familia, con la privacidad, plusvalía y seguridad de la zona.Es una construcción completamente nueva.En la casa podrás encontrar:3 Recámaras- Recámara principal con baño y vestidor- Dos recámaras secundarias con baño compartido2 Baños completos1 Medio bañoFamily roomRecibidorSala de estarCocina y comedorDespachoPatio de servicioJardínEstacionamiento para dos autosTerrazaSon dos niveles más Roof gardenAmenidades:Acceso controlado.App: Conttrol de visitas, pagos de cuotas, pago de servicio y alarma vecinal.Arenero.Asadores.Bussines Center.Cancha de Fútbol 7 Profesional.Cancha de Paddle Tennnis.Casa Club.Circuito cerrado.Consierge.Dog Park.Gym.Kids Club.Malla electrificada y empresa de seguridad.Multicanchas.Palapas.Sala de juntas.Salón de fiestas para 100 personas.Salón de susos múltiples.Spa.Trotapista.","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
39,,2500000.0,2500000.0,125301,2024-11-05,"CASAS NUEVAS DE 2 Y 3 NIVELES, AMENIDADES ÚNICAS EN PACHUCA!!",141,141,17730.49645390071,17730.49645390071,2024-02-09,182,6,2024-08-11,Casa,Venta,1,4,3,0,3.0,No,,centro historico,pachuca de soto,hidalgo,centro,42000.0,"Centro Histórico, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-3395bd5e3adc-c758-f8b803b9-b9cb-1237,"VENTA, CASAS NUEVAS CON O SIN EQUIPAMIENTO, GEMA RESIDENCIAL!!Terreno 141m²Construcción depende prototipoPBSalaComedor ½ bañoEstudio o 4ta habitación Patio traseroÁrea de lavadoPasillo divisorio entre cada propiedad PAAmplia recámara principal con vestidor y baño completo 2 recámaras secundariasBaño completo 3er NIVEL 5ta habitación con baño completo Terraza traseraRoof garden Cuarto de lavado AMENIDADES EXCLUSIVAS:Casa Club única en Pachuca Salón de usos múltiples Salón de eventos 100 personasSpaGimnasioKids clubCancha de futbol 7 profesional con tribunasMulticanchas básquetbol, fútbol, volleyballPista de joggingCancha de paddelMONTO DE INVERSIÓN, 2 NIVELES $2,500,000MONTO DE INVERSIÓN, 3 NIVELES $3,333,000Envía whatsapp para informes y citas al Ver teléfono Whatsapp","centro, pachuca de soto, hidalgo, México",20.1244023,-98.7347452
40,S1,4112000.0,4112000.0,206095,2024-11-05,"Casa en VENTA en  Real Madeiras, Pachuca de Soto",167,167,24622.754491017964,24622.754491017964,2024-08-01,10,0,2024-08-11,Casa,Venta,1,3,3,0,3.0,No,,rinconadas de san antonio,pachuca de soto,hidalgo,rinconada san antonio,42039.0,"Rinconadas de San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-aa8faa211dae-2f5-1910c59-9073-7384,Características del conjunto                    Parqueadero visitantePorteriaZona lavanderiaZona verdeConjunto cerrado,"rinconada san antonio, pachuca de soto, hidalgo, México",20.1363004,-98.7763378
41,S1,5500000.0,5500000.0,275662,2024-11-05,Venta de precioso y amplio departamento de lujo en ALTEA Luxury Living,168,168,32738.09523809524,32738.09523809524,2024-03-27,135,4,2024-08-11,Departamento,Venta,1,3,2,0,2.0,No,,el palmar,pachuca de soto,hidalgo,el palmar,42088.0,"El Palmar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-19ca6addf39-31cd-94d3c6c9-b4d8-3272,"Precioso departamento muy amplio Superficie 168 m2  Piso 3  Características interiores del departamento Sala con balcón  Comedor amplio Cocina integral equipada con barra de mármol  Medio baño  3 recamaras La recámara principal muy amplia con vestidor muy amplio y baño completo Dos recámaras jr con clóset 1 baño completo compartido  Cuarto de lavado  Cuarto de servicio o bodega  Baño completo de servicio  2 lugares de estacionamiento  Características del desarrollo y edificioElevador   Doble filtro de seguridad al ingresar en vehículo Cuenta con hoster y vigilancia 24 horas los 365 días del año Estacionamiento para visitas  Club deportivo de primer nivel nuevo con costo adicional  El club tiene canchas de tenis, pádel, gimnasio, salón de usos múltiples para clases, alberca semi olímpica, centro de negocios, salón de fiestas, restaurante, estética, vapor, sauna, áreas comunes de convivencia","el palmar, pachuca de soto, hidalgo, México",20.1104616,-98.7714495
42,A2,3549000.0,3549000.0,177877,2024-11-05,"Casa en VENTA en Real Madeira, Pachuca",170,170,20876.470588235294,20876.470588235294,2024-08-01,10,0,2024-08-11,Casa,Venta,1,3,3,0,3.0,No,,el huixmi,pachuca de soto,hidalgo,el huixmi,42115.0,"El Huixmi, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-1173bb29b76d-6a3c-1910c4e-83be-76ae,Características del conjunto                    PorteriaSalon comunalZona lavanderiaZona verdeConjunto cerrado,"el huixmi, pachuca de soto, hidalgo, México",20.0765249,-98.8194938
